user,run,globalset,userset,comboset
USER5,Run7,0.607287449393,0.263157894737,0.684210526316
USER5,Run11,0.947368421053,0.477732793522,0.63967611336
USER5,Run12,0.566801619433,0.522267206478,0.643724696356
USER5,Run14,0.728744939271,0.291497975709,0.607287449393
USER5,Run17,0.736842105263,0.485829959514,0.692307692308
USER5,Run18,0.607287449393,0.433198380567,0.744939271255
USER5,Run20,0.914979757085,0.425101214575,0.688259109312
USER5,Run21,0.518218623482,0.34008097166,0.898785425101
USER5,Run22,0.858299595142,0.206477732794,0.82995951417
USER6,Run2,0.621399176955,0.432098765432,0.56378600823
USER6,Run3,0.695473251029,0.522633744856,0.777777777778
USER6,Run4,0.609053497942,0.341563786008,0.576131687243
USER6,Run7,0.559670781893,0.271604938272,0.831275720165
USER6,Run8,0.489711934156,0.604938271605,0.576131687243
USER6,Run9,0.695473251029,0.555555555556,0.781893004115
USER6,Run10,0.687242798354,0.43621399177,0.56378600823
USER6,Run14,0.609053497942,0.38683127572,0.604938271605
USER6,Run15,0.61316872428,0.255144032922,0.609053497942
USER6,Run18,0.56378600823,0.559670781893,0.687242798354
USER6,Run21,0.522633744856,0.526748971193,0.740740740741
USER6,Run24,0.522633744856,0.522633744856,0.56378600823
USER7,Run1,0.481481481481,0.650205761317,0.559670781893
USER7,Run2,0.489711934156,0.448559670782,0.526748971193
USER7,Run3,0.740740740741,0.59670781893,0.781893004115
USER7,Run5,0.567901234568,0.349794238683,0.477366255144
USER7,Run6,0.777777777778,0.390946502058,0.650205761317
USER7,Run7,0.559670781893,0.432098765432,0.609053497942
USER7,Run8,0.567901234568,0.38683127572,0.818930041152
USER7,Run12,0.530864197531,0.510288065844,0.604938271605
USER7,Run15,0.56378600823,0.378600823045,0.567901234568
USER7,Run16,0.699588477366,0.59670781893,0.748971193416
USER7,Run17,0.695473251029,0.390946502058,0.691358024691
USER7,Run20,0.864197530864,0.395061728395,0.909465020576
USER7,Run21,0.477366255144,0.0946502057613,0.786008230453
USER7,Run22,0.736625514403,0.390946502058,0.695473251029
USER8,Run4,0.652582159624,0.492957746479,0.596244131455
USER8,Run7,0.652582159624,0.49765258216,0.647887323944
USER8,Run8,0.605633802817,0.507042253521,0.699530516432
USER8,Run9,0.652582159624,0.647887323944,0.647887323944
USER8,Run10,0.638497652582,0.657276995305,0.793427230047
USER8,Run11,0.788732394366,0.211267605634,0.647887323944
USER8,Run12,0.647887323944,0.107981220657,0.652582159624
USER8,Run13,0.600938967136,0.112676056338,0.615023474178
USER8,Run17,0.600938967136,0.446009389671,0.788732394366
USER8,Run18,0.652582159624,0.056338028169,0.854460093897
USER8,Run19,0.643192488263,0.450704225352,0.638497652582
USER8,Run20,0.849765258216,0.291079812207,0.610328638498
USER9,Run1,0.899903753609,0.161572052402,0.891241578441
USER9,Run3,0.915854738707,0.0721847930703,0.922040423484
USER9,Run4,0.896368467671,0.922940655447,0.876804619827
USER9,Run7,0.897254207263,0.519650655022,0.898139946856
USER9,Run9,0.906111603189,0.340611353712,0.896368467671
USER9,Run13,0.876804619827,0.896368467671,0.926483613818
USER9,Run15,0.878729547642,0.646288209607,0.628820960699
USER9,Run20,0.944198405669,0.918190567854,0.906111603189
USER9,Run22,0.897978825794,0.890279114533,0.895482728078
USER9,Run25,0.896368467671,0.318777292576,0.92736935341
USER10,Run2,0.582089552239,0.303482587065,0.537313432836
USER10,Run3,0.577114427861,0.467661691542,0.626865671642
USER10,Run10,0.522388059701,0.412935323383,0.47263681592
USER10,Run14,0.482587064677,0.442786069652,0.567164179104
USER10,Run17,0.626865671642,0.52736318408,0.577114427861
USER10,Run19,0.47263681592,0.358208955224,0.47263681592
USER10,Run23,0.522388059701,0.47263681592,0.522388059701
USER11,Run1,0.594142259414,0.351464435146,0.648535564854
USER11,Run3,0.644351464435,0.188284518828,0.602510460251
USER11,Run7,0.464435146444,0.393305439331,0.460251046025
USER11,Run8,0.510460251046,0.192468619247,0.556485355649
USER11,Run9,0.514644351464,0.230125523013,0.589958158996
USER11,Run12,0.464435146444,0.188284518828,0.510460251046
USER11,Run13,0.510460251046,0.188284518828,0.514644351464
USER11,Run15,0.598326359833,0.280334728033,0.594142259414
USER11,Run17,0.55230125523,0.317991631799,0.828451882845
USER11,Run19,0.510460251046,0.192468619247,0.468619246862
USER11,Run20,0.874476987448,0.271966527197,0.857740585774
USER11,Run21,0.506276150628,0.150627615063,0.55230125523
USER11,Run24,0.506276150628,0.192468619247,0.698744769874
USER11,Run25,0.514644351464,0.230125523013,0.518828451883
USER12,Run2,0.702040816327,0.391836734694,0.571428571429
USER12,Run3,0.857142857143,0.473469387755,0.6
USER12,Run4,0.6,0.559183673469,0.804081632653
USER12,Run5,0.648979591837,0.518367346939,0.559183673469
USER12,Run6,0.820408163265,0.608163265306,0.6
USER12,Run8,0.640816326531,0.526530612245,0.657142857143
USER12,Run9,0.522448979592,0.30612244898,0.559183673469
USER12,Run12,0.608163265306,0.514285714286,0.518367346939
USER12,Run13,0.648979591837,0.563265306122,0.616326530612
USER12,Run14,0.567346938776,0.522448979592,0.644897959184
USER12,Run20,0.85306122449,0.473469387755,0.612244897959
USER12,Run22,0.689795918367,0.338775510204,0.8
USER12,Run23,0.608163265306,0.424489795918,0.604081632653
USER12,Run24,0.612244897959,0.444897959184,0.571428571429
USER12,Run25,0.522448979592,0.302040816327,0.65306122449
USER13,Run1,0.917471466198,0.585774058577,0.93083807974
USER13,Run4,0.585774058577,0.284518828452,0.889418493804
USER13,Run5,0.898156277436,0.322175732218,0.906057945566
USER13,Run7,0.903986981286,0.921074043938,0.921887713588
USER13,Run9,0.922701383238,0.93002441009,0.921887713588
USER13,Run12,0.497907949791,0.903173311635,0.581589958159
USER13,Run13,0.913751017087,0.673640167364,0.896091515729
USER13,Run14,0.906057945566,0.451882845188,0.922739244952
USER13,Run16,0.916593503073,0.947111472742,0.906057945566
USER13,Run21,0.896400351185,0.63179916318,0.866108786611
USER13,Run22,0.907813871817,0.921887713588,0.857142857143
USER13,Run23,0.89552238806,0.896400351185,0.896400351185
USER13,Run24,0.920260374288,0.665271966527,0.940602115541
USER13,Run25,0.906057945566,0.573221757322,0.914837576822
USER14,Run1,0.546610169492,0.542372881356,0.542372881356
USER14,Run2,0.766949152542,0.39406779661,0.635593220339
USER14,Run3,0.805084745763,0.478813559322,0.813559322034
USER14,Run6,0.851694915254,0.351694915254,0.927966101695
USER14,Run8,0.584745762712,0.584745762712,0.851694915254
USER14,Run11,0.762711864407,0.593220338983,0.635593220339
USER14,Run12,0.546610169492,0.593220338983,0.631355932203
USER14,Run16,0.716101694915,0.347457627119,0.546610169492
USER14,Run17,0.588983050847,0.39406779661,0.813559322034
USER14,Run20,0.89406779661,0.432203389831,0.851694915254
USER14,Run22,0.71186440678,0.432203389831,0.631355932203
USER14,Run23,0.631355932203,0.504237288136,0.716101694915
USER15,Run6,0.744897959184,0.418367346939,0.790816326531
USER15,Run7,0.459183673469,0.530612244898,0.525510204082
USER15,Run8,0.418367346939,0.316326530612,0.795918367347
USER15,Run9,0.632653061224,0.525510204082,0.744897959184
USER15,Run12,0.464285714286,0.479591836735,0.469387755102
USER15,Run17,0.362244897959,0.484693877551,0.464285714286
USER15,Run20,0.642857142857,0.520408163265,0.520408163265
USER15,Run21,0.459183673469,0.408163265306,0.632653061224
USER15,Run22,0.744897959184,0.418367346939,0.688775510204
USER15,Run25,0.576530612245,0.530612244898,0.586734693878
USER16,Run2,0.322314049587,0.223140495868,0.132231404959
USER16,Run4,0.198347107438,0.0413223140496,0.743801652893
USER16,Run5,0.214876033058,0.876033057851,0.289256198347
USER16,Run8,0.223140495868,0.223140495868,0.214876033058
USER16,Run10,0.206611570248,0.0578512396694,0.826446280992
USER16,Run11,0.644628099174,0.0413223140496,0.314049586777
USER16,Run15,0.123966942149,0.140495867769,0.652892561983
USER16,Run19,0.206611570248,0.115702479339,0.314049586777
USER16,Run20,0.801652892562,0.0413223140496,0.388429752066
USER16,Run21,0.0743801652893,0.148760330579,0.743801652893
USER16,Run23,0.223140495868,0.231404958678,0.206611570248
USER16,Run24,0.140495867769,0.181818181818,0.148760330579
USER17,Run3,0.313725490196,0.117647058824,0.117647058824
USER17,Run5,0.117647058824,0.0980392156863,0.117647058824
USER17,Run6,0.137254901961,0.274509803922,0.313725490196
USER17,Run9,0.117647058824,0.117647058824,0.117647058824
USER17,Run11,0.509803921569,0.549019607843,0.117647058824
USER17,Run14,0.117647058824,0.294117647059,0.117647058824
USER17,Run16,0.117647058824,0.0980392156863,0.117647058824
USER17,Run18,0.0980392156863,0.666666666667,0.117647058824
USER17,Run21,0.0980392156863,0.117647058824,0.117647058824
USER17,Run24,0.078431372549,0.0392156862745,0.313725490196
USER18,Run1,0.613953488372,0.46976744186,0.660465116279
USER18,Run2,0.758139534884,0.562790697674,0.516279069767
USER18,Run4,0.613953488372,0.33488372093,0.855813953488
USER18,Run8,0.613953488372,0.660465116279,0.618604651163
USER18,Run22,0.567441860465,0.153488372093,0.567441860465
USER19,Run1,0.5,0.504854368932,0.650485436893
USER19,Run5,0.597087378641,0.495145631068,0.538834951456
USER19,Run6,0.796116504854,0.45145631068,0.441747572816
USER19,Run9,0.538834951456,0.509708737864,0.388349514563
USER19,Run13,0.441747572816,0.0533980582524,0.587378640777
USER19,Run14,0.597087378641,0.485436893204,0.436893203883
USER19,Run15,0.495145631068,0.456310679612,0.73786407767
USER19,Run16,0.694174757282,0.533980582524,0.73786407767
USER19,Run19,0.436893203883,0.456310679612,0.388349514563
USER19,Run20,0.844660194175,0.441747572816,0.893203883495
USER19,Run21,0.533980582524,0.388349514563,0.582524271845
USER19,Run24,0.490291262136,0.160194174757,0.441747572816
USER19,Run25,0.490291262136,0.461165048544,0.441747572816
USER20,Run1,0.640926640927,0.30888030888,0.722007722008
USER20,Run2,0.606177606178,0.563706563707,0.637065637066
USER20,Run5,0.555984555985,0.3861003861,0.660231660232
USER20,Run6,0.725868725869,0.262548262548,0.548262548263
USER20,Run8,0.521235521236,0.23166023166,0.606177606178
USER20,Run9,0.586872586873,0.467181467181,0.579150579151
USER20,Run10,0.544401544402,0.494208494208,0.583011583012
USER20,Run13,0.590733590734,0.212355212355,0.760617760618
USER20,Run15,0.440154440154,0.602316602317,0.72972972973
USER20,Run16,0.640926640927,0.490347490347,0.84555984556
USER20,Run17,0.401544401544,0.254826254826,0.637065637066
USER20,Run18,0.509652509653,0.301158301158,0.640926640927
USER20,Run19,0.540540540541,0.548262548263,0.540540540541
USER20,Run20,0.72972972973,0.409266409266,0.722007722008
USER20,Run21,0.540540540541,0.366795366795,0.683397683398
USER20,Run22,0.606177606178,0.486486486486,0.640926640927
USER20,Run24,0.478764478764,0.46332046332,0.521235521236
USER20,Run25,0.583011583012,0.525096525097,0.714285714286
USER21,Run1,0.541125541126,0.441558441558,0.770562770563
USER21,Run2,0.506493506494,0.701298701299,0.627705627706
USER21,Run7,0.541125541126,0.497835497835,0.636363636364
USER21,Run9,0.627705627706,0.532467532468,0.541125541126
USER21,Run10,0.627705627706,0.571428571429,0.627705627706
USER21,Run11,0.757575757576,0.402597402597,0.818181818182
USER21,Run12,0.497835497835,0.233766233766,0.761904761905
USER21,Run14,0.670995670996,0.493506493506,0.584415584416
USER21,Run18,0.497835497835,0.147186147186,0.675324675325
USER21,Run19,0.541125541126,0.354978354978,0.670995670996
USER21,Run24,0.497835497835,0.151515151515,0.541125541126
USER21,Run25,0.541125541126,0.402597402597,0.541125541126
USER22,Run4,0.677570093458,0.588785046729,0.728971962617
USER22,Run5,0.68691588785,0.481308411215,0.682242990654
USER22,Run7,0.495327102804,0.341121495327,0.546728971963
USER22,Run9,0.588785046729,0.593457943925,0.560747663551
USER22,Run10,0.542056074766,0.542056074766,0.635514018692
USER22,Run11,0.742990654206,0.303738317757,0.640186915888
USER22,Run12,0.584112149533,0.495327102804,0.705607476636
USER22,Run14,0.672897196262,0.102803738318,0.640186915888
USER22,Run15,0.682242990654,0.443925233645,0.752336448598
USER22,Run16,0.602803738318,0.299065420561,0.640186915888
USER22,Run17,0.672897196262,0.542056074766,0.789719626168
USER22,Run19,0.584112149533,0.35046728972,0.546728971963
USER22,Run22,0.598130841121,0.397196261682,0.542056074766
USER22,Run23,0.588785046729,0.303738317757,0.682242990654
USER23,Run1,0.866279069767,0.383720930233,0.691860465116
USER23,Run2,0.81976744186,0.354651162791,0.877906976744
USER23,Run3,0.738372093023,0.302325581395,0.674418604651
USER23,Run5,0.866279069767,0.186046511628,0.860465116279
USER23,Run6,0.808139534884,0.127906976744,0.738372093023
USER23,Run8,0.68023255814,0.732558139535,0.872093023256
USER23,Run9,0.75,0.25,0.808139534884
USER23,Run15,0.68023255814,0.325581395349,0.924418604651
USER23,Run18,0.627906976744,0.505813953488,0.686046511628
USER23,Run19,0.627906976744,0.197674418605,0.622093023256
USER23,Run22,0.854651162791,0.302325581395,0.558139534884
USER23,Run23,0.558139534884,0.540697674419,0.732558139535
USER23,Run24,0.68023255814,0.377906976744,0.622093023256
USER24,Run2,0.522988505747,0.614942528736,0.51724137931
USER24,Run4,0.390804597701,0.408045977011,0.534482758621
USER24,Run6,0.64367816092,0.597701149425,0.64367816092
USER24,Run9,0.396551724138,0.408045977011,0.706896551724
USER24,Run11,0.701149425287,0.528735632184,0.413793103448
USER24,Run12,0.333333333333,0.408045977011,0.396551724138
USER24,Run13,0.408045977011,0.48275862069,0.534482758621
USER24,Run16,0.298850574713,0.413793103448,0.396551724138
USER24,Run17,0.402298850575,0.609195402299,0.402298850575
USER24,Run20,0.649425287356,0.408045977011,0.586206896552
USER24,Run23,0.390804597701,0.591954022989,0.390804597701
USER24,Run24,0.402298850575,0.51724137931,0.522988505747
