set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.96875,0.96875,0.96875,0.885714285714,0.90625,1.0,0.947916666667
Run2,0.90625,0.935483870968,0.9375,0.882352941176,0.96875,1.0,0.9375
Run3,0.96875,0.939393939394,0.9375,0.967741935484,1.0,1.0,0.96875
Run4,0.8125,0.928571428571,0.9375,0.810810810811,0.96875,1.0,0.90625
Run5,0.96875,1.0,1.0,0.941176470588,0.96875,1.0,0.979166666667
Run6,0.8125,0.962962962963,0.96875,0.837837837838,1.0,1.0,0.927083333333
Run7,1.0,0.914285714286,0.9375,1.0,0.96875,1.0,0.96875
Run8,0.90625,0.90625,0.90625,0.90625,1.0,1.0,0.9375
Run9,1.0,0.9,0.888888888889,1.0,1.0,1.0,0.962962962963
Run10,0.90625,0.763157894737,0.8125,0.866666666667,0.875,1.0,0.864583333333
Run11,0.96875,0.96875,1.0,0.969696969697,0.96875,1.0,0.979166666667
Run12,0.96875,0.939393939394,0.9375,0.967741935484,1.0,1.0,0.96875
Run13,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.958333333333
Run14,0.925925925926,0.961538461538,0.962962962963,0.928571428571,1.0,1.0,0.962962962963
Run15,0.96875,0.939393939394,0.9375,0.967741935484,1.0,1.0,0.96875
Run16,0.90625,0.90625,0.90625,0.90625,0.96875,0.96875,0.927083333333
Run17,0.78125,0.892857142857,0.9375,0.810810810811,0.96875,1.0,0.895833333333
Run18,0.96875,0.939393939394,0.96875,0.96875,0.96875,1.0,0.96875
Run19,1.0,0.9,0.888888888889,1.0,1.0,1.0,0.962962962963
Run20,0.9375,1.0,1.0,0.941176470588,1.0,1.0,0.979166666667
Run21,1.0,0.914285714286,0.875,1.0,1.0,0.969696969697,0.958333333333
Run22,0.962962962963,0.928571428571,0.925925925926,0.961538461538,1.0,1.0,0.962962962963
Run23,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.958333333333
Run24,0.875,0.933333333333,0.9375,0.833333333333,0.9375,1.0,0.916666666667
Run25,1.0,0.914285714286,0.90625,1.0,1.0,1.0,0.96875
