set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.875,0.875,0.75,1.0,1.0,0.916666666667,0.913043478261
Run2,0.875,1.0,1.0,0.8,1.0,1.0,0.958333333333
Run3,0.875,1.0,1.0,0.75,1.0,1.0,0.95652173913
Run4,0.875,0.875,0.8,0.8,0.9,0.9,0.869565217391
Run5,0.875,1.0,1.0,0.75,1.0,1.0,0.952380952381
Run6,0.75,0.857142857143,0.75,0.75,1.0,0.916666666667,0.869565217391
Run7,0.875,1.0,1.0,0.8,1.0,1.0,0.958333333333
Run8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run9,1.0,1.0,0.75,1.0,1.0,0.923076923077,0.958333333333
Run10,0.875,0.875,0.75,0.75,1.0,1.0,0.909090909091
Run11,0.875,1.0,0.8,0.8,1.0,0.916666666667,0.916666666667
Run12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run13,1.0,1.0,1.0,0.666666666667,0.818181818182,1.0,0.913043478261
Run14,0.875,1.0,1.0,0.666666666667,0.888888888889,1.0,0.904761904762
Run15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run16,0.875,1.0,1.0,0.714285714286,0.909090909091,1.0,0.916666666667
Run17,0.75,1.0,1.0,0.666666666667,1.0,1.0,0.9
Run18,0.875,1.0,1.0,0.8,1.0,1.0,0.952380952381
Run19,0.875,1.0,1.0,0.8,1.0,1.0,0.95652173913
Run20,0.875,1.0,1.0,0.8,1.0,1.0,0.95652173913
Run21,0.875,1.0,1.0,0.6,0.909090909091,1.0,0.909090909091
Run22,0.75,0.857142857143,0.75,0.75,1.0,0.923076923077,0.875
Run23,0.875,1.0,1.0,0.8,1.0,1.0,0.952380952381
Run24,0.875,1.0,1.0,0.8,1.0,1.0,0.958333333333
Run25,0.875,1.0,1.0,0.8,1.0,1.0,0.958333333333
