set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run2,0.785714285714,0.846153846154,0.6,0.6,1.0,0.5,0.75
Run3,0.916666666667,0.916666666667,0.857142857143,0.75,0.0,,0.85
Run4,0.928571428571,1.0,1.0,0.9,1.0,1.0,0.964285714286
Run5,0.733333333333,0.846153846154,0.666666666667,0.571428571429,1.0,0.666666666667,0.739130434783
Run6,0.866666666667,1.0,1.0,0.777777777778,1.0,1.0,0.92
Run7,0.928571428571,1.0,1.0,0.75,,,0.941176470588
Run8,0.6,0.818181818182,0.666666666667,0.444444444444,1.0,0.5,0.636363636364
Run9,0.785714285714,0.916666666667,0.833333333333,0.625,1.0,1.0,0.818181818182
Run10,0.705882352941,1.0,1.0,0.444444444444,1.0,1.0,0.772727272727
Run11,0.928571428571,1.0,1.0,1.0,1.0,0.875,0.962962962963
Run12,0.928571428571,1.0,1.0,0.875,1.0,1.0,0.95652173913
Run13,0.538461538462,1.0,1.0,0.583333333333,,0.0,0.7
Run14,0.571428571429,0.8,0.5,0.285714285714,1.0,0.5,0.578947368421
Run15,0.8,0.923076923077,0.857142857143,0.75,1.0,0.5,0.826086956522
Run16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run17,0.666666666667,1.0,1.0,0.428571428571,,,0.733333333333
Run18,0.8,1.0,0.666666666667,0.4,1.0,0.666666666667,0.8
Run19,0.909090909091,1.0,1.0,0.833333333333,1.0,1.0,0.941176470588
Run20,0.857142857143,1.0,1.0,0.75,,,0.9
Run21,0.857142857143,1.0,1.0,0.714285714286,1.0,1.0,0.904761904762
Run22,0.833333333333,0.833333333333,0.666666666667,0.8,1.0,0.666666666667,0.8
Run23,0.615384615385,1.0,1.0,0.444444444444,,,0.705882352941
Run24,0.9375,1.0,1.0,0.8,,,0.95
Run25,0.846153846154,0.846153846154,0.666666666667,0.666666666667,,,0.789473684211
