set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.925925925926,1.0,0.962962962963,0.962962962963,0.962962962963,0.896551724138,0.950617283951
Run2,0.9375,0.909090909091,0.90625,0.935483870968,1.0,1.0,0.947916666667
Run3,0.90625,0.935483870968,0.84375,0.9,0.96875,0.885714285714,0.90625
Run4,0.925925925926,1.0,0.962962962963,0.928571428571,1.0,0.964285714286,0.962962962963
Run5,0.875,0.933333333333,0.84375,0.9,1.0,0.888888888889,0.90625
Run6,0.888888888889,1.0,1.0,0.964285714286,1.0,0.931034482759,0.962962962963
Run7,0.9375,0.9375,0.9375,0.9375,1.0,1.0,0.958333333333
Run8,0.84375,0.931034482759,0.875,0.933333333333,1.0,0.864864864865,0.90625
Run9,0.84375,0.964285714286,0.96875,0.837837837838,0.96875,1.0,0.927083333333
Run10,0.96875,0.885714285714,0.78125,1.0,1.0,0.888888888889,0.916666666667
Run11,0.875,0.965517241379,0.84375,0.9,1.0,0.864864864865,0.90625
Run12,0.9375,1.0,0.96875,0.939393939394,0.96875,0.939393939394,0.958333333333
Run13,0.78125,0.961538461538,0.78125,0.806451612903,1.0,0.820512820513,0.854166666667
Run14,0.875,0.933333333333,0.9375,0.9375,1.0,0.941176470588,0.9375
Run15,0.84375,0.84375,0.8125,0.962962962963,1.0,0.864864864865,0.885416666667
Run16,0.96875,1.0,0.96875,0.96875,1.0,0.969696969697,0.979166666667
Run17,0.875,0.933333333333,0.90625,0.878787878788,1.0,0.969696969697,0.927083333333
Run18,0.90625,0.878787878788,0.84375,0.870967741935,0.96875,0.96875,0.90625
Run19,0.9375,0.967741935484,0.9375,0.967741935484,0.9375,0.882352941176,0.9375
Run20,0.96875,1.0,0.9375,0.967741935484,1.0,0.941176470588,0.96875
Run21,0.90625,0.966666666667,0.9375,1.0,1.0,0.888888888889,0.947916666667
Run22,0.962962962963,1.0,1.0,1.0,1.0,0.964285714286,0.987654320988
Run23,0.78125,0.925925925926,0.96875,0.837837837838,0.96875,0.96875,0.90625
Run24,0.96875,0.794871794872,0.75,1.0,0.96875,0.939393939394,0.895833333333
Run25,0.8125,0.896551724138,0.84375,0.84375,1.0,0.914285714286,0.885416666667
