set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.962962962963,0.962962962963,0.962962962963,0.962962962963,0.962962962963,0.962962962963,0.962962962963
Run2,0.96875,0.911764705882,0.875,0.965517241379,1.0,0.969696969697,0.947916666667
Run3,0.90625,1.0,0.9375,0.967741935484,1.0,0.888888888889,0.947916666667
Run4,0.888888888889,1.0,0.962962962963,0.896551724138,1.0,0.964285714286,0.950617283951
Run5,0.90625,0.90625,0.8125,0.928571428571,1.0,0.888888888889,0.90625
Run6,0.851851851852,1.0,0.962962962963,0.928571428571,1.0,0.9,0.938271604938
Run7,0.90625,0.90625,0.90625,0.90625,1.0,1.0,0.9375
Run8,0.84375,0.931034482759,0.90625,0.90625,1.0,0.914285714286,0.916666666667
Run9,1.0,0.969696969697,0.96875,0.96875,0.96875,1.0,0.979166666667
Run10,0.9375,0.9375,0.84375,0.931034482759,1.0,0.914285714286,0.927083333333
Run11,0.9375,0.967741935484,0.9375,0.909090909091,0.96875,0.96875,0.947916666667
Run12,1.0,1.0,0.96875,1.0,1.0,0.969696969697,0.989583333333
Run13,0.875,0.903225806452,0.84375,0.870967741935,1.0,0.941176470588,0.90625
Run14,0.78125,0.892857142857,0.90625,0.878787878788,1.0,0.914285714286,0.895833333333
Run15,0.90625,0.828571428571,0.8125,0.962962962963,1.0,0.941176470588,0.90625
Run16,1.0,1.0,0.96875,1.0,1.0,0.969696969697,0.989583333333
Run17,0.90625,0.966666666667,0.9375,0.909090909091,1.0,0.969696969697,0.947916666667
Run18,1.0,0.941176470588,0.90625,1.0,1.0,0.969696969697,0.96875
Run19,0.9375,1.0,1.0,0.969696969697,0.96875,0.939393939394,0.96875
Run20,0.90625,1.0,0.90625,0.828571428571,0.90625,0.90625,0.90625
Run21,0.90625,0.935483870968,0.90625,1.0,1.0,0.888888888889,0.9375
Run22,0.925925925926,1.0,1.0,0.964285714286,1.0,0.964285714286,0.975308641975
Run23,0.9375,1.0,1.0,0.914285714286,0.96875,1.0,0.96875
Run24,0.90625,0.852941176471,0.84375,0.931034482759,0.96875,0.939393939394,0.90625
Run25,0.78125,1.0,0.90625,0.878787878788,1.0,0.842105263158,0.895833333333
