set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.828571428571,0.966666666667,0.942857142857,0.891891891892,1.0,0.921052631579,0.92380952381
Run2,0.95,0.95,0.95,0.863636363636,0.9,1.0,0.933333333333
Run3,0.8,0.941176470588,0.725,0.852941176471,1.0,0.769230769231,0.841666666667
Run4,0.828571428571,0.966666666667,0.942857142857,0.916666666667,0.971428571429,0.871794871795,0.914285714286
Run5,0.775,0.911764705882,0.65,0.8125,1.0,0.740740740741,0.808333333333
Run6,0.8,1.0,0.971428571429,0.871794871795,1.0,0.921052631579,0.92380952381
Run7,0.925,0.948717948718,0.95,0.826086956522,0.875,1.0,0.916666666667
Run8,0.725,0.935483870968,0.675,0.771428571429,1.0,0.740740740741,0.8
Run9,0.775,1.0,0.925,0.804347826087,0.975,0.906976744186,0.891666666667
Run10,0.8,0.842105263158,0.825,0.868421052632,1.0,0.909090909091,0.875
Run11,0.85,0.971428571429,0.85,0.85,1.0,0.888888888889,0.9
Run12,0.975,1.0,0.85,0.944444444444,0.975,0.866666666667,0.933333333333
Run13,0.825,1.0,0.9,0.782608695652,0.875,0.853658536585,0.866666666667
Run14,0.875,0.875,0.85,0.918918918919,1.0,0.93023255814,0.908333333333
Run15,0.875,0.972222222222,0.725,0.966666666667,1.0,0.740740740741,0.866666666667
Run16,0.825,1.0,1.0,0.8,0.925,1.0,0.916666666667
Run17,0.925,0.948717948718,0.95,0.844444444444,0.9,1.0,0.925
Run18,0.9,0.923076923077,0.9,0.9,0.975,0.951219512195,0.925
Run19,0.775,0.96875,0.925,0.822222222222,1.0,0.93023255814,0.9
Run20,0.7,1.0,0.875,0.729166666667,0.9,0.818181818182,0.825
Run21,0.875,0.945945945946,0.7,0.933333333333,1.0,0.754716981132,0.858333333333
Run22,0.942857142857,0.970588235294,0.914285714286,0.941176470588,1.0,0.945945945946,0.952380952381
Run23,0.825,0.916666666667,0.925,0.880952380952,1.0,0.952380952381,0.916666666667
Run24,0.925,0.973684210526,0.975,0.906976744186,0.975,1.0,0.958333333333
Run25,0.875,1.0,0.825,0.891891891892,0.95,0.791666666667,0.883333333333
