set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.909090909091,0.952380952381,0.8,0.857142857143,1.0,0.818181818182,0.891304347826
Run2,0.909090909091,0.952380952381,0.923076923077,0.857142857143,1.0,1.0,0.923076923077
Run3,0.85,1.0,1.0,0.882352941176,1.0,0.833333333333,0.925
Run4,0.863636363636,0.904761904762,0.470588235294,0.727272727273,0.916666666667,0.578947368421,0.745098039216
Run5,0.95652173913,1.0,0.857142857143,0.923076923077,1.0,0.8,0.933333333333
Run6,0.826086956522,0.95,0.533333333333,1.0,1.0,0.52380952381,0.775510204082
Run7,0.818181818182,1.0,1.0,0.6875,0.857142857143,1.0,0.875
Run8,0.782608695652,1.0,0.714285714286,0.769230769231,1.0,0.454545454545,0.785714285714
Run9,0.954545454545,0.875,0.785714285714,0.916666666667,1.0,1.0,0.911111111111
Run10,0.92,0.851851851852,0.666666666667,0.8,1.0,1.0,0.869565217391
Run11,0.818181818182,1.0,1.0,0.823529411765,1.0,0.928571428571,0.918367346939
Run12,1.0,0.916666666667,0.733333333333,1.0,0.857142857143,0.666666666667,0.886363636364
Run13,0.952380952381,0.952380952381,0.866666666667,0.928571428571,0.75,0.6,0.9
Run14,0.818181818182,0.947368421053,0.75,0.9,1.0,0.5,0.820512820513
Run15,0.869565217391,0.833333333333,0.666666666667,0.909090909091,1.0,0.7,0.822222222222
Run16,0.857142857143,1.0,0.923076923077,0.8,1.0,0.9,0.906976744186
Run17,0.95,1.0,0.909090909091,0.909090909091,1.0,0.666666666667,0.939393939394
Run18,0.739130434783,0.894736842105,0.545454545455,0.6,1.0,0.545454545455,0.725
Run19,0.947368421053,0.947368421053,0.846153846154,1.0,1.0,0.666666666667,0.916666666667
Run20,0.954545454545,0.954545454545,0.928571428571,0.928571428571,0.8,0.8,0.926829268293
Run21,0.863636363636,1.0,0.769230769231,0.909090909091,0.875,0.538461538462,0.837209302326
Run22,0.85,0.894736842105,0.785714285714,0.846153846154,0.857142857143,0.666666666667,0.829268292683
Run23,0.904761904762,0.904761904762,0.666666666667,0.8,1.0,0.5,0.828571428571
Run24,0.916666666667,0.916666666667,0.666666666667,0.8,0.833333333333,0.625,0.833333333333
Run25,0.857142857143,0.947368421053,0.928571428571,0.928571428571,1.0,0.6,0.894736842105
