set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.668085106383,0.475757575758,0.068085106383,0.280701754386,0.723404255319,0.534591194969,0.486524822695
Run2,0.4,0.5875,0.0510638297872,0.272727272727,0.834042553191,0.39121756487,0.428368794326
Run3,0.340425531915,0.579710144928,0.0468085106383,0.244444444444,0.834042553191,0.375478927203,0.407092198582
Run4,0.493617021277,0.527272727273,0.0851063829787,0.363636363636,0.821276595745,0.448837209302,0.466666666667
Run5,0.489361702128,0.545023696682,0.0723404255319,0.333333333333,0.808510638298,0.428893905192,0.456737588652
Run6,0.348936170213,0.745454545455,0.0510638297872,0.279069767442,0.863829787234,0.367753623188,0.421276595745
Run7,0.263829787234,0.784810126582,0.0893617021277,0.35593220339,0.846808510638,0.350970017637,0.4
Run8,0.455319148936,0.625730994152,0.0808510638298,0.372549019608,0.825531914894,0.4016563147,0.45390070922
Run9,0.348936170213,0.621212121212,0.0765957446809,0.321428571429,0.825531914894,0.375241779497,0.417021276596
Run10,0.485106382979,0.520547945205,0.063829787234,0.288461538462,0.782978723404,0.423963133641,0.443971631206
Run11,0.365957446809,0.614285714286,0.106382978723,0.403225806452,0.821276595745,0.383697813121,0.431205673759
Run12,0.327659574468,0.57037037037,0.0765957446809,0.321428571429,0.825531914894,0.377431906615,0.409929078014
Run13,0.306382978723,0.642857142857,0.063829787234,0.288461538462,0.83829787234,0.364140480591,0.402836879433
Run14,0.540425531915,0.503968253968,0.140425531915,0.428571428571,0.744680851064,0.465425531915,0.475177304965
Run15,0.446808510638,0.538461538462,0.0851063829787,0.344827586207,0.812765957447,0.422566371681,0.448226950355
Run16,0.451063829787,0.572972972973,0.11914893617,0.394366197183,0.787234042553,0.412026726058,0.452482269504
Run17,0.370212765957,0.690476190476,0.0851063829787,0.384615384615,0.846808510638,0.377609108159,0.434042553191
Run18,0.331914893617,0.609375,0.0765957446809,0.333333333333,0.825531914894,0.370936902486,0.41134751773
Run19,0.425531914894,0.751879699248,0.063829787234,0.3125,0.842553191489,0.37786259542,0.443971631206
Run20,0.204255319149,0.8,0.0510638297872,0.24,0.859574468085,0.339495798319,0.371631205674
Run21,0.459574468085,0.548223350254,0.127659574468,0.428571428571,0.782978723404,0.420091324201,0.456737588652
Run22,0.36170212766,0.745614035088,0.0553191489362,0.351351351351,0.893617021277,0.379061371841,0.436879432624
Run23,0.285106382979,0.712765957447,0.0510638297872,0.244897959184,0.851063829787,0.355871886121,0.395744680851
Run24,0.340425531915,0.634920634921,0.131914893617,0.442857142857,0.825531914894,0.381139489194,0.432624113475
Run25,0.472340425532,0.581151832461,0.11914893617,0.4375,0.804255319149,0.42,0.46524822695
