set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.739583333333,0.682692307692,0.361111111111,0.393939393939,0.657657657658,0.669724770642,0.609318996416
Run2,0.666666666667,0.719101123596,0.430555555556,0.449275362319,0.702702702703,0.644628099174,0.620071684588
Run3,0.645833333333,0.746987951807,0.486111111111,0.454545454545,0.702702702703,0.655462184874,0.627240143369
Run4,0.708333333333,0.673267326733,0.333333333333,0.387096774194,0.666666666667,0.637931034483,0.594982078853
Run5,0.59375,0.606382978723,0.138888888889,0.27027027027,0.720720720721,0.540540540541,0.52688172043
Run6,0.4375,0.71186440678,0.444444444444,0.410256410256,0.675675675676,0.528169014085,0.534050179211
Run7,0.322916666667,0.775,0.0694444444444,0.2,0.828828828829,0.429906542056,0.458781362007
Run8,0.458333333333,0.8,0.444444444444,0.390243902439,0.720720720721,0.56338028169,0.559139784946
Run9,0.354166666667,0.69387755102,0.291666666667,0.338709677419,0.684684684685,0.452380952381,0.469534050179
Run10,0.552083333333,0.706666666667,0.361111111111,0.456140350877,0.72972972973,0.551020408163,0.573476702509
Run11,0.46875,0.762711864407,0.416666666667,0.44776119403,0.747747747748,0.542483660131,0.566308243728
Run12,0.364583333333,0.833333333333,0.236111111111,0.36170212766,0.81981981982,0.478947368421,0.512544802867
Run13,0.447916666667,0.704918032787,0.222222222222,0.347826086957,0.756756756757,0.488372093023,0.512544802867
Run14,0.364583333333,0.813953488372,0.361111111111,0.351351351351,0.666666666667,0.456790123457,0.483870967742
Run15,0.583333333333,0.727272727273,0.152777777778,0.407407407407,0.837837837838,0.531428571429,0.573476702509
Run16,0.3125,0.909090909091,0.416666666667,0.357142857143,0.684684684685,0.469135802469,0.487455197133
Run17,0.552083333333,0.706666666667,0.333333333333,0.452830188679,0.756756756757,0.556291390728,0.5770609319
Run18,0.53125,0.689189189189,0.361111111111,0.412698412698,0.675675675676,0.528169014085,0.544802867384
Run19,0.25,0.774193548387,0.0972222222222,0.184210526316,0.765765765766,0.404761904762,0.415770609319
Run20,0.489583333333,0.712121212121,0.291666666667,0.381818181818,0.738738738739,0.518987341772,0.537634408602
Run21,0.416666666667,0.909090909091,0.375,0.341772151899,0.684684684685,0.487179487179,0.512544802867
Run22,0.354166666667,0.68,0.25,0.36,0.756756756757,0.469273743017,0.487455197133
Run23,0.40625,0.735849056604,0.208333333333,0.3125,0.765765765766,0.477528089888,0.498207885305
Run24,0.354166666667,0.944444444444,0.569444444444,0.38679245283,0.666666666667,0.540145985401,0.534050179211
Run25,0.375,0.72,0.166666666667,0.3,0.81981981982,0.481481481481,0.498207885305
