set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.75572519084,0.673469387755,0.219512195122,0.418604651163,0.604166666667,0.408450704225,0.55938697318
Run2,0.702290076336,0.686567164179,0.280487804878,0.442307692308,0.583333333333,0.373333333333,0.547892720307
Run3,0.679389312977,0.717741935484,0.329268292683,0.465517241379,0.625,0.379746835443,0.55938697318
Run4,0.732824427481,0.65306122449,0.182926829268,0.428571428571,0.583333333333,0.354430379747,0.532567049808
Run5,0.671755725191,0.642335766423,0.0975609756098,0.421052631579,0.625,0.285714285714,0.48275862069
Run6,0.587786259542,0.762376237624,0.30487804878,0.471698113208,0.604166666667,0.271028037383,0.501915708812
Run7,0.473282442748,0.805194805195,0.0731707317073,0.260869565217,0.666666666667,0.198757763975,0.383141762452
Run8,0.610687022901,0.769230769231,0.329268292683,0.473684210526,0.625,0.3,0.524904214559
Run9,0.503816793893,0.767441860465,0.182926829268,0.384615384615,0.604166666667,0.213235294118,0.421455938697
Run10,0.656488549618,0.69918699187,0.219512195122,0.5,0.645833333333,0.303921568627,0.51724137931
Run11,0.603053435115,0.759615384615,0.256097560976,0.5,0.666666666667,0.278260869565,0.505747126437
Run12,0.572519083969,0.815217391304,0.19512195122,0.421052631579,0.6875,0.251908396947,0.475095785441
Run13,0.595419847328,0.722222222222,0.134146341463,0.423076923077,0.645833333333,0.244094488189,0.459770114943
Run14,0.572519083969,0.833333333333,0.329268292683,0.465517241379,0.541666666667,0.230088495575,0.490421455939
Run15,0.679389312977,0.717741935484,0.109756097561,0.375,0.6875,0.29203539823,0.501915708812
Run16,0.564885496183,0.880952380952,0.390243902439,0.463768115942,0.541666666667,0.240740740741,0.505747126437
Run17,0.63358778626,0.709401709402,0.182926829268,0.441176470588,0.645833333333,0.281818181818,0.494252873563
Run18,0.610687022901,0.714285714286,0.256097560976,0.45652173913,0.604166666667,0.281553398058,0.498084291188
Run19,0.435114503817,0.863636363636,0.134146341463,0.366666666667,0.666666666667,0.193939393939,0.383141762452
Run20,0.63358778626,0.721739130435,0.121951219512,0.333333333333,0.604166666667,0.25,0.467432950192
Run21,0.618320610687,0.870967741935,0.317073170732,0.41935483871,0.583333333333,0.264150943396,0.51724137931
Run22,0.557251908397,0.776595744681,0.158536585366,0.371428571429,0.625,0.227272727273,0.444444444444
Run23,0.610687022901,0.761904761905,0.109756097561,0.36,0.666666666667,0.24427480916,0.463601532567
Run24,0.557251908397,0.869047619048,0.5,0.539473684211,0.604166666667,0.287128712871,0.547892720307
Run25,0.488549618321,0.744186046512,0.121951219512,0.384615384615,0.708333333333,0.228187919463,0.413793103448
