set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.0,0.0,0.0,,0.9,0.204545454545,0.2
Run2,0.0952380952381,1.0,0.0,,1.0,0.209302325581,0.244444444444
Run3,0.0454545454545,0.333333333333,0.0,,0.777777777778,0.166666666667,0.177777777778
Run4,0.130434782609,1.0,0.0,,1.0,0.222222222222,0.270833333333
Run5,0.0434782608696,0.25,0.0,,0.769230769231,0.208333333333,0.211538461538
Run6,0.0909090909091,1.0,0.0,0.0,1.0,0.2,0.232558139535
Run7,0.0,,0.0,,1.0,0.159090909091,0.159090909091
Run8,0.0,,0.0,,1.0,0.138888888889,0.138888888889
Run9,0.0,,0.0,,1.0,0.181818181818,0.181818181818
Run10,0.3,0.857142857143,0.142857142857,1.0,0.857142857143,0.1875,0.341463414634
Run11,0.0,0.0,0.153846153846,1.0,1.0,0.142857142857,0.184210526316
Run12,0.142857142857,0.75,0.142857142857,0.5,0.833333333333,0.151515151515,0.243902439024
Run13,0.0,0.0,0.0769230769231,1.0,1.0,0.157894736842,0.170731707317
Run14,0.0909090909091,0.5,0.375,0.428571428571,0.75,0.214285714286,0.304347826087
Run15,0.0454545454545,1.0,0.0,,1.0,0.177777777778,0.195652173913
Run16,0.0909090909091,0.666666666667,0.4,0.428571428571,0.666666666667,0.0869565217391,0.25
Run17,0.0,,0.0,,1.0,0.142857142857,0.142857142857
Run18,0.0,,0.0,,1.0,0.177777777778,0.177777777778
Run19,0.0,,0.0,,1.0,0.173913043478,0.173913043478
Run20,0.0952380952381,1.0,0.0,,1.0,0.108108108108,0.153846153846
Run21,0.0952380952381,0.666666666667,0.357142857143,0.384615384615,0.75,0.130434782609,0.25641025641
Run22,0.0869565217391,1.0,0.0,0.0,0.923076923077,0.255319148936,0.274509803922
Run23,0.0,0.0,0.0769230769231,1.0,1.0,0.0909090909091,0.111111111111
Run24,0.238095238095,0.833333333333,0.0909090909091,1.0,1.0,0.166666666667,0.297297297297
Run25,0.0454545454545,0.5,0.166666666667,1.0,1.0,0.230769230769,0.279069767442
