set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,1.0,0.851851851852,0.583333333333,0.777777777778,0.8,0.888888888889,0.844444444444
Run2,0.666666666667,1.0,0.933333333333,0.7,1.0,0.818181818182,0.822222222222
Run3,1.0,0.846153846154,0.714285714286,1.0,1.0,1.0,0.911111111111
Run4,0.782608695652,0.857142857143,0.6,0.6,0.8,0.666666666667,0.729166666667
Run5,0.565217391304,1.0,1.0,0.615384615385,1.0,1.0,0.807692307692
Run6,0.909090909091,0.833333333333,0.538461538462,0.7,0.75,0.666666666667,0.767441860465
Run7,0.869565217391,0.909090909091,0.857142857143,0.8,1.0,1.0,0.886363636364
Run8,1.0,0.833333333333,0.454545454545,1.0,1.0,0.714285714286,0.833333333333
Run9,0.909090909091,0.833333333333,0.714285714286,0.833333333333,1.0,1.0,0.863636363636
Run10,0.85,0.944444444444,0.928571428571,0.722222222222,0.714285714286,1.0,0.853658536585
Run11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Run12,0.761904761905,1.0,1.0,0.736842105263,1.0,1.0,0.878048780488
Run13,0.681818181818,1.0,1.0,0.65,1.0,1.0,0.829268292683
Run14,0.818181818182,0.947368421053,0.9375,0.789473684211,0.875,0.875,0.869565217391
Run15,0.772727272727,0.944444444444,0.9375,0.75,1.0,1.0,0.869565217391
Run16,0.909090909091,0.952380952381,0.8,0.857142857143,0.666666666667,0.4,0.85
Run17,0.65,0.684210526316,0.6875,0.611111111111,0.666666666667,0.8,0.666666666667
Run18,0.95652173913,0.733333333333,0.428571428571,0.857142857143,1.0,1.0,0.8
Run19,0.739130434783,0.894736842105,0.8,0.631578947368,0.875,0.875,0.782608695652
Run20,0.619047619048,0.764705882353,0.714285714286,0.555555555556,1.0,1.0,0.692307692308
Run21,0.714285714286,0.789473684211,0.642857142857,0.6,0.75,0.6,0.692307692308
Run22,0.913043478261,0.913043478261,0.8,0.8,0.846153846154,0.846153846154,0.862745098039
Run23,0.6,0.75,0.769230769231,0.555555555556,0.666666666667,1.0,0.666666666667
Run24,0.952380952381,0.909090909091,0.818181818182,0.818181818182,0.8,1.0,0.891891891892
Run25,0.727272727273,1.0,1.0,0.666666666667,1.0,1.0,0.860465116279
