set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.913043478261,0.84,0.583333333333,0.538461538462,0.6,0.857142857143,0.755555555556
Run2,0.952380952381,0.869565217391,0.733333333333,0.916666666667,1.0,0.9,0.888888888889
Run3,0.772727272727,1.0,1.0,0.736842105263,1.0,1.0,0.888888888889
Run4,0.869565217391,0.869565217391,0.8,0.705882352941,0.8,1.0,0.833333333333
Run5,0.869565217391,0.952380952381,0.9375,0.789473684211,0.923076923077,1.0,0.903846153846
Run6,0.954545454545,0.777777777778,0.461538461538,0.75,0.75,0.75,0.767441860465
Run7,0.695652173913,1.0,1.0,0.608695652174,0.714285714286,1.0,0.795454545455
Run8,0.85,0.809523809524,0.545454545455,0.6,0.8,0.8,0.75
Run9,0.954545454545,0.84,0.714285714286,0.833333333333,0.75,0.857142857143,0.840909090909
Run10,0.9,0.9,0.857142857143,0.8,0.857142857143,1.0,0.878048780488
Run11,0.95,0.904761904762,0.846153846154,0.916666666667,1.0,1.0,0.921052631579
Run12,0.904761904762,0.863636363636,0.785714285714,0.846153846154,1.0,1.0,0.878048780488
Run13,0.681818181818,0.833333333333,0.769230769231,0.555555555556,0.833333333333,1.0,0.731707317073
Run14,0.772727272727,0.85,0.875,0.666666666667,0.625,1.0,0.782608695652
Run15,0.954545454545,0.7,0.4375,0.875,1.0,1.0,0.782608695652
Run16,0.5,0.785714285714,0.733333333333,0.5,0.666666666667,0.5,0.6
Run17,0.75,0.9375,0.9375,0.75,1.0,1.0,0.857142857143
Run18,0.695652173913,0.8,0.714285714286,0.588235294118,1.0,1.0,0.755555555556
Run19,0.869565217391,0.689655172414,0.6,0.818181818182,0.5,0.666666666667,0.717391304348
Run20,1.0,0.636363636364,0.0714285714286,1.0,1.0,0.8,0.666666666667
Run21,1.0,0.913043478261,0.857142857143,1.0,0.75,0.75,0.923076923077
Run22,0.826086956522,0.904761904762,0.866666666667,0.722222222222,0.846153846154,0.916666666667,0.843137254902
Run23,0.95,0.904761904762,0.846153846154,0.846153846154,0.666666666667,1.0,0.888888888889
Run24,0.952380952381,0.8,0.545454545455,0.75,0.8,1.0,0.810810810811
Run25,0.909090909091,0.8,0.583333333333,0.583333333333,0.666666666667,1.0,0.767441860465
