set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.636363636364,1.0,0.8,0.6,0.888888888889,0.666666666667,0.739130434783
Run2,0.772727272727,0.944444444444,0.769230769231,0.714285714286,1.0,0.571428571429,0.794871794872
Run3,0.8,1.0,0.866666666667,0.8125,0.6,0.375,0.8
Run4,0.954545454545,0.84,0.588235294118,0.909090909091,1.0,0.8,0.843137254902
Run5,0.739130434783,0.85,0.571428571429,0.8,1.0,0.533333333333,0.733333333333
Run6,0.869565217391,1.0,0.933333333333,0.875,1.0,0.846153846154,0.918367346939
Run7,0.818181818182,0.947368421053,0.909090909091,0.666666666667,0.714285714286,0.833333333333,0.825
Run8,0.652173913043,0.9375,0.642857142857,0.642857142857,1.0,0.416666666667,0.690476190476
Run9,1.0,0.846153846154,0.714285714286,1.0,1.0,1.0,0.911111111111
Run10,0.88,0.95652173913,0.833333333333,0.833333333333,1.0,0.818181818182,0.891304347826
Run11,0.863636363636,0.95,0.857142857143,0.8,0.923076923077,0.857142857143,0.877551020408
Run12,1.0,0.846153846154,0.4,1.0,0.857142857143,0.5,0.772727272727
Run13,0.952380952381,0.833333333333,0.666666666667,0.909090909091,0.75,0.6,0.825
Run14,0.727272727273,0.941176470588,0.75,0.692307692308,1.0,0.555555555556,0.769230769231
Run15,0.826086956522,0.863636363636,0.8,0.75,1.0,1.0,0.844444444444
Run16,0.857142857143,0.782608695652,0.615384615385,0.727272727273,1.0,1.0,0.813953488372
Run17,0.8,0.941176470588,0.818181818182,0.692307692308,1.0,0.666666666667,0.818181818182
Run18,0.913043478261,0.954545454545,0.818181818182,0.818181818182,1.0,0.857142857143,0.9
Run19,1.0,1.0,0.923076923077,0.923076923077,0.75,0.75,0.944444444444
Run20,1.0,0.95652173913,0.785714285714,1.0,0.8,0.571428571429,0.90243902439
Run21,0.772727272727,0.894736842105,0.615384615385,0.727272727273,1.0,0.615384615385,0.767441860465
Run22,0.6,0.857142857143,0.857142857143,0.631578947368,0.857142857143,0.75,0.731707317073
Run23,0.952380952381,0.909090909091,0.666666666667,0.888888888889,1.0,0.5,0.857142857143
Run24,0.75,0.9,0.75,0.5625,0.833333333333,0.833333333333,0.761904761905
Run25,0.714285714286,0.882352941176,0.857142857143,0.666666666667,1.0,1.0,0.789473684211
