set,and precision, and recall, or precision, or recall, not precision, not recall, accuracy
Run1,0.8125,1.0,0.666666666667,0.8,1.0,0.791666666667,0.851063829787
Run2,0.8125,0.8125,0.583333333333,0.7,1.0,0.909090909091,0.833333333333
Run3,0.9375,0.9375,0.909090909091,0.666666666667,0.8,1.0,0.872340425532
Run4,0.9375,0.789473684211,0.384615384615,1.0,1.0,0.782608695652,0.808510638298
Run5,0.8125,0.764705882353,0.636363636364,0.7,0.888888888889,0.888888888889,0.8
Run6,0.875,1.0,0.833333333333,0.833333333333,1.0,0.904761904762,0.914893617021
Run7,0.875,1.0,1.0,0.857142857143,0.95,0.95,0.9375
Run8,1.0,0.888888888889,0.636363636364,0.875,0.947368421053,0.9,0.891304347826
Run9,0.9375,0.714285714286,0.416666666667,0.833333333333,0.95,0.904761904762,0.8125
Run10,0.9375,0.833333333333,0.666666666667,0.8,0.944444444444,0.944444444444,0.869565217391
Run11,1.0,0.888888888889,0.769230769231,1.0,0.947368421053,0.9,0.916666666667
Run12,0.9375,0.833333333333,0.5,0.75,0.95,0.863636363636,0.833333333333
Run13,1.0,0.695652173913,0.25,0.6,0.842105263158,0.842105263158,0.744680851064
Run14,0.8125,0.928571428571,0.833333333333,0.769230769231,1.0,0.9375,0.883720930233
Run15,1.0,0.842105263158,0.636363636364,0.777777777778,0.9,0.947368421053,0.872340425532
Run16,0.6875,0.785714285714,0.692307692308,0.692307692308,1.0,0.904761904762,0.8125
Run17,0.9375,1.0,1.0,0.75,0.785714285714,1.0,0.904761904762
Run18,1.0,0.842105263158,0.583333333333,0.777777777778,0.866666666667,0.866666666667,0.837209302326
Run19,0.875,0.875,0.916666666667,0.647058823529,0.736842105263,1.0,0.829787234043
Run20,0.9375,0.882352941176,0.666666666667,0.727272727273,0.842105263158,0.842105263158,0.829787234043
Run21,0.9375,0.833333333333,0.545454545455,0.75,0.947368421053,0.9,0.847826086957
Run22,0.5,0.888888888889,0.833333333333,0.714285714286,1.0,0.8,0.791666666667
Run23,1.0,0.842105263158,0.75,1.0,1.0,1.0,0.93023255814
Run24,0.875,0.933333333333,0.916666666667,0.785714285714,0.95,1.0,0.916666666667
Run25,0.875,0.777777777778,0.75,0.6,0.75,1.0,0.791666666667
